1998-01-06,975.039978,982.630005,969.0,6.2807E8,975.039978,977.070007,977.070007,966.580017,
1998-01-07,977.070007,977.070007,962.679993,6.1836E8,977.070007,966.580017,966.580017,964.0,
1998-01-08,966.580017,966.580017,952.669983,6.6739E8,966.580017,964.0,964.0,956.049988,
1998-01-09,964.0,964.0,955.039978,6.5214E8,964.0,956.049988,956.049988,927.690002,
1998-01-12,956.049988,956.049988,921.719971,7.4642E8,956.049988,927.690002,927.690002,939.210022,
1998-01-13,927.690002,939.25,912.830017,7.0545E8,927.690002,939.210022,939.210022,952.119995,
1998-01-14,939.210022,952.140015,939.210022,6.4674E8,939.210022,952.119995,952.119995,957.940002,
1998-01-15,952.119995,958.119995,948.0,6.0328E8,952.119995,957.940002,957.940002,950.72998,
1998-01-16,957.940002,957.940002,950.27002,5.6905E8,957.940002,950.72998,950.72998,961.51001,
1998-01-20,950.72998,965.119995,950.72998,6.7008E8,950.72998,961.51001,961.51001,978.599976,
1998-01-21,961.51001,978.599976,961.47998,6.4479E8,961.51001,978.599976,978.599976,970.809998,
1998-01-22,978.599976,978.599976,963.289978,6.2616E8,978.599976,970.809998,970.809998,963.039978,
1998-01-23,970.809998,970.809998,959.48999,6.4657E8,970.809998,963.039978,963.039978,957.590027,
1998-01-26,963.039978,966.440002,950.859985,6.3577E8,963.039978,957.590027,957.590027,956.950012,
1998-01-27,957.590027,963.039978,954.23999,5.5508E8,957.590027,956.950012,956.950012,969.02002,
1998-01-28,956.950012,973.22998,956.26001,6.7914E8,956.950012,969.02002,969.02002,977.460022,
1998-01-29,969.02002,978.630005,969.02002,7.0847E8,969.02002,977.460022,977.460022,985.48999,
1998-01-30,977.460022,992.650024,975.210022,7.5076E8,977.460022,985.48999,985.48999,980.280029,
1998-02-02,985.48999,987.409973,979.630005,6.1338E8,985.48999,980.280029,980.280029,1001.27002,
1998-02-03,980.280029,1002.47998,980.280029,7.2432E8,980.280029,1001.27002,1001.27002,1006.0,
1998-02-04,1001.27002,1006.130005,996.900024,6.9212E8,1001.27002,1006.0,1006.0,1006.900024,
1998-02-05,1006.0,1009.52002,999.429993,6.9542E8,1006.0,1006.900024,1006.900024,1003.539978,
1998-02-06,1006.900024,1013.51001,1000.27002,7.0398E8,1006.900024,1003.539978,1003.539978,1012.460022,
1998-02-09,1003.539978,1013.070007,1003.359985,5.6965E8,1003.539978,1012.460022,1012.460022,1010.73999,
1998-02-10,1012.460022,1015.330017,1006.280029,5.2481E8,1012.460022,1010.73999,1010.73999,1019.01001,
1998-02-11,1010.73999,1022.150024,1010.710022,6.428E8,1010.73999,1019.01001,1019.01001,1020.01001,
1998-02-12,1019.01001,1020.710022,1016.380005,5.993E8,1019.01001,1020.01001,1020.01001,1024.140015,
1998-02-13,1020.01001,1026.300049,1008.549988,6.1148E8,1020.01001,1024.140015,1024.140015,1020.090027,
1998-02-17,1024.140015,1024.140015,1017.710022,5.3194E8,1024.140015,1020.090027,1020.090027,1022.76001,
1998-02-18,1020.090027,1028.02002,1020.090027,6.0589E8,1020.090027,1022.76001,1022.76001,1032.079956,
1998-02-19,1022.76001,1032.079956,1021.700012,6.06E8,1022.76001,1032.079956,1032.079956,1028.280029,
1998-02-20,1032.079956,1032.930054,1026.619995,5.8182E8,1032.079956,1028.280029,1028.280029,1034.209961,
1998-02-23,1028.280029,1034.209961,1022.690002,5.943E8,1028.280029,1034.209961,1034.209961,1038.140015,
1998-02-24,1034.209961,1038.680054,1031.76001,5.5073E8,1034.209961,1038.140015,1038.140015,1030.560059,
1998-02-25,1038.140015,1038.72998,1028.890015,5.8988E8,1038.140015,1030.560059,1030.560059,1042.900024,
1998-02-26,1030.560059,1045.790039,1030.560059,6.1135E8,1030.560059,1042.900024,1042.900024,1048.670044,
1998-02-27,1042.900024,1048.680054,1039.849976,6.4628E8,1042.900024,1048.670044,1048.670044,1049.339966,
1998-03-02,1048.670044,1051.660034,1044.400024,5.7448E8,1048.670044,1049.339966,1049.339966,1047.699951,
1998-03-03,1049.339966,1053.97998,1044.699951,5.9147E8,1049.339966,1047.699951,1047.699951,1052.02002,
1998-03-04,1047.699951,1052.02002,1043.410034,6.1236E8,1047.699951,1052.02002,1052.02002,1047.329956,
1998-03-05,1052.02002,1052.02002,1042.73999,6.4428E8,1052.02002,1047.329956,1047.329956,1035.050049,
1998-03-06,1047.329956,1047.329956,1030.869995,6.4827E8,1047.329956,1035.050049,1035.050049,1055.689941,
1998-03-09,1035.050049,1055.689941,1035.050049,6.655E8,1035.050049,1055.689941,1055.689941,1052.310059,
1998-03-10,1055.689941,1058.550049,1050.02002,6.247E8,1055.689941,1052.310059,1052.310059,1064.25,
1998-03-11,1052.310059,1064.589966,1052.310059,6.3192E8,1052.310059,1064.25,1064.25,1068.469971,
1998-03-12,1064.25,1069.180054,1064.219971,6.5526E8,1064.25,1068.469971,1068.469971,1069.920044,
1998-03-13,1068.469971,1071.869995,1063.540039,5.9494E8,1068.469971,1069.920044,1069.920044,1068.609985,
1998-03-16,1069.920044,1075.859985,1066.569946,5.978E8,1069.920044,1068.609985,1068.609985,1079.27002,
1998-03-17,1068.609985,1079.459961,1068.609985,5.4898E8,1068.609985,1079.27002,1079.27002,1080.449951,
1998-03-18,1079.27002,1080.52002,1073.290039,6.8096E8,1079.27002,1080.449951,1080.449951,1085.52002,
1998-03-19,1080.449951,1085.52002,1077.77002,6.3269E8,1080.449951,1085.52002,1085.52002,1089.73999,
