Date,Open,High,Low,Close,Adj Close,Volume
2019-01-17,1453.829956,1470.839966,1448.550049,1467.250000,1467.250000,37722700
2019-01-18,1466.689941,1487.209961,1466.689941,1482.500000,1482.500000,39867300
2019-01-22,1479.819946,1479.819946,1451.010010,1457.449951,1457.449951,38980300
2019-01-23,1457.729980,1468.479980,1444.969971,1454.260010,1454.260010,33356100
2019-01-24,1454.229980,1465.339966,1453.729980,1464.410034,1464.410034,34332500
