2018-10-09,0.9737627879323374,0.9770844999755642,0.9712297261942405,0.27507103508263264,0.9799576205600035,0.9759687791446244,0.9794518420580527,0.9776375364212404,
2018-10-10,0.9759687791446244,0.9794803101939195,0.9766227419195808,0.29203737984254075,0.9794518420580527,0.9721547439937188,0.9776375364212404,0.9356451145556814,
2018-10-11,0.9721547439937188,0.9702134379433263,0.9370664366631405,0.37953208287798024,0.9776375364212404,0.9291732842170439,0.9356451145556814,0.9102217682375416,
2018-10-12,0.9291732842170439,0.9350875358425454,0.9041728230346615,0.41426946495082184,0.9356451145556814,0.9263692380889379,0.9102217682375416,0.9274160822346827,
2018-10-15,0.9263692380889379,0.9264619885902882,0.9125477123953003,0.3317849097843299,0.9102217682375416,0.923396914499593,0.9274160822346827,0.9201675243254244,
2018-10-16,0.923396914499593,0.926559942853028,0.9212146652524015,0.27237861587528156,0.9274160822346827,0.9248232708912779,0.9201675243254244,0.9463982754325443,
2018-10-17,0.9248232708912779,0.9432455971885629,0.929124997408719,0.2838155987242679,0.9201675243254244,0.9445886169300209,0.9463982754325443,0.9460833279078424,
2018-10-18,0.9445886169300209,0.9447952579388895,0.9357170490428349,0.27430291946383567,0.9463982754325443,0.94030511405009,0.9460833279078424,0.9281481075122637,
2018-10-19,0.94030511405009,0.9399414512182169,0.9239354758672772,0.30059638245199277,0.9460833279078424,0.9286371975140896,0.9281481075122637,0.9277044950818599,
2018-10-22,0.9286371975140896,0.9362587507863883,0.9261874082084947,0.2961402413185539,0.9281481075122637,0.9278752988419081,0.9277044950818599,0.9224254423926405,
2018-10-23,0.9278752988419081,0.9278735777819893,0.9212986984818379,0.27300310011820594,0.9277044950818599,0.9044376991974752,0.9224254423926405,0.9156869953043283,
2018-10-24,0.9044376991974752,0.9165851013480303,0.8957315063577882,0.3659120815397997,0.9224254423926405,0.9118973835099536,0.9156869953043283,0.8781618894636258,
2018-10-25,0.9118973835099536,0.9116867202499802,0.8782383917795922,0.3980935388183866,0.9156869953043283,0.8839944853535338,0.8781618894636258,0.900107383087327,
2018-10-26,0.8839944853535338,0.9028294956028506,0.8852950006180298,0.3914436737515891,0.8781618894636258,0.8808849224519435,0.900107383087327,0.8793107760112201,
2018-10-29,0.8808849224519435,0.8893277457862331,0.8677398872998313,0.4064651961549613,0.900107383087327,0.8874363847570261,0.8793107760112201,0.8715742013981119,
2018-10-30,0.8874363847570261,0.8957714392081167,0.8568476810658001,0.3949166982625956,0.8793107760112201,0.8688448710544734,0.8715742013981119,0.8899308318655651,
2018-10-31,0.8688448710544734,0.8862328813670718,0.8709165063582903,0.433516961438098,0.8715742013981119,0.8976026746879046,0.8899308318655651,0.9028444371811486,
2018-11-01,0.8976026746879046,0.9090593412917515,0.9020006032959591,0.434055802127707,0.8899308318655651,0.902909468148236,0.9028444371811486,0.9155451174023868,
