0.051718009,0.042278204,0.037231713,0.042793792,0.038063806,0.038335159
0.055196371,0.038335159,0.034822602,0.0345898,0.031683168,0.028696605
0.049654449,0.028696605,0.023872098,0.031042129,0.02750275,0.025410734
0.065294252,0.025410734,0.033289531,0.034368071,0.036083608,0.039430449
0.223784427,0.039430449,0.033727551,0.010199557,0.021342134,0.017305586
0.104648496,0.017305586,0.026062199,0.027272727,0.032563256,0.026067908
0.073320509,0.026067908,0.024967148,0.03059867,0.027282728,0.022562979
0.098030444,0.022562979,0.018396846,0.009977827,0.006820682,0.010514786
0.077482082,0.010514786,0.011607534,0.00443459,0.00770077,0.009419496
0.03459303,0.009419496,0.003942181,0.011308204,0.01210121,0.01007667
0.042766632,0.01007667,0.007446343,0.006651885,0,0
0.059132895,0,0,0,0.005280528,0.003066813
0.044262804,0.003066813,0.004380201,0.010643016,0.008580858,0.007667032
0.035122298,0.007667032,0.004599212,0.015299335,0.009020902,0.005038335
0.044162375,0.005038335,0.011607534,0.013747228,0.012981298,0.00788609
0.050012182,0.00788609,0.014235655,0.017073171,0.019361936,0.01905805
0.046356419,0.01905805,0.013797635,0.022394678,0.022662266,0.030230011
0.087166517,0.030230011,0.027595269,0.034368071,0.03410341,0.034173056
0.056979902,0.034173056,0.033070521,0.039911308,0.03960396,0.040525739
0.067744133,0.040525739,0.038983793,0.047450111,0.04180418,0.037458927
0.041120182,0.037458927,0.037888743,0.044567627,0.046424642,0.04381161
0.056054783,0.04381161,0.047744196,0.049889135,0.054565457,0.052573932
0.073508172,0.052573932,0.060884801,0.061640798,0.063586359,0.062212486
0.051540609,0.062212486,0.064388962,0.071618625,0.071067107,0.072508215
0.11960069,0.072508215,0.068331143,0.070509978,0.065126513,0.058269441
0.037838279,0.058269441,0.063731932,0.066740576,0.071947195,0.073165389
0.07662587,0.073165389,0.075120456,0.082261641,0.082728273,0.087404162
0.069401578,0.087404162,0.085632939,0.092461197,0.092629263,0.089156627
0.068822462,0.089156627,0.08782304,0.092461197,0.087568757,0.086746988
0.05272743,0.086746988,0.084756899,0.090243902,0.084488449,0.082803943
0.051663029,0.082803943,0.078405607,0.080931264,0.078767877,0.077327492
0.040656156,0.077327492,0.074901445,0.084257206,0.076787679,0.073165389
0.030676298,0.073165389,0.073368375,0.080487805,0.079867987,0.084556407
0.051106638,0.084556407,0.080376697,0.09135255,0.086908691,0.084994524
0.02836863,0.084994524,0.081252738,0.085144124,0.080308031,0.073165389
0.0970804,0.073165389,0.067455103,0.066740576,0.059845985,0.058707558
0.097540028,0.058707558,0.054752519,0.053880266,0.055225523,0.043373494
0.030553144,0.043373494,0.050153307,0.053658537,0.058745875,0.044468784
0.028588548,0.044468784,0.051905388,0.051662971,0.059405941,0.058707558
0.017800859,0.058707558,0.055847569,0.062749446,0.062046205,0.064184009
0.022488768,0.064184009,0.0586947,0.065853659,0.058965897,0.056955093
0.01684715,0.056955093,0.056066579,0.066518847,0.060726073,0.057612267
0.027195003,0.057612267,0.064826982,0.067627494,0.069746975,0.065060241
0.017589005,0.065060241,0.065045992,0.072062084,0.068646865,0.067031763
0.03585389,0.067031763,0.065045992,0.061419069,0.056545655,0.06177437
0.066750839,0.06177437,0.072711345,0.068957871,0.073707371,0.066374589
0.038335293,0.066374589,0.068550153,0.070953437,0.077007701,0.074479737
0.04604267,0.074479737,0.068331143,0.072062084,0.067766777,0.064841183
0.032329345,0.064841183,0.061760841,0.069844789,0.066006601,0.062431544
0.057726156,0.062431544,0.056504599,0.062084257,0.055005501,0.047973713
0.08026917,0.047973713,0.067236093,0.058314856,0.072167217,0.068346112
0.034908245,0.068346112,0.067455103,0.073170732,0.075467547,0.074698795
0.030762066,0.074698795,0.072492335,0.077383592,0.070407041,0.070974808
0.043394863,0.070974808,0.072492335,0.076718404,0.078547855,0.077984666
0.029938108,0.077984666,0.077748576,0.085587583,0.083388339,0.080175246
0.016774577,0.080175246,0.079500657,0.085809313,0.085368537,0.082584885
0.026325596,0.082584885,0.082128778,0.086474501,0.078767877,0.078422782
0.025924613,0.078422782,0.077967587,0.086474501,0.086248625,0.084994524
0.037382317,0.084994524,0.082566798,0.092904656,0.088008801,0.085651698
0.018900447,0.085651698,0.080814717,0.093348115,0.087568757,0.087842278
0.013228773,0.087842278,0.081690758,0.094235033,0.087128713,0.084775465
0.039246485,0.084775465,0.090451161,0.095121951,0.095049505,0.096166484
0.037177794,0.096166484,0.097240473,0.102882483,0.095929593,0.097918949
0.021227907,0.097918949,0.096145423,0.10443459,0.104290429,0.100766703
0.0212477,0.100766703,0.099211564,0.107982262,0.103410341,0.102519168
0.033994121,0.102519168,0.106876916,0.11308204,0.111771177,0.11456736
0.055705847,0.11456736,0.121988611,0.124390244,0.127392739,0.127491785
0.039049292,0.127491785,0.133596145,0.137028825,0.134213421,0.136692223
0.045358726,0.136692223,0.137538327,0.134146341,0.131793179,0.129463308
0.034472808,0.129463308,0.130749014,0.12616408,0.122552255,0.118510405
0.063529047,0.118510405,0.115637319,0.109756098,0.108470847,0.107776561
0.053583643,0.107776561,0.109724047,0.111086475,0.108030803,0.095071194
0.044936485,0.095071194,0.110162067,0.105099778,0.113751375,0.108871851
0.021444893,0.108871851,0.109505037,0.115077605,0.114191419,0.116100767
0.023527512,0.116100767,0.116075339,0.118625277,0.112211221,0.107776561
0.020993329,0.107776561,0.103591765,0.109756098,0.105830583,0.104709748
0.020336508,0.104709748,0.105124836,0.109977827,0.102310231,0.099014239
0.018173253,0.099014239,0.098116513,0.107538803,0.100110011,0.096385542
0.032433439,0.096385542,0.098116513,0.10421286,0.103630363,0.101642935
0.023394828,0.101642935,0.104686816,0.107760532,0.101870187,0.087842278
0.076968208,0.087842278,0.091984231,0.092017738,0.086468647,0.082803943
0.083467504,0.082803943,0.080157687,0.071618625,0.079647965,0.082146769
0.019634971,0.082146769,0.080595707,0.087583149,0.088008801,0.08652793
0.021214712,0.08652793,0.086070959,0.096452328,0.093289329,0.083242059
0.017859504,0.083242059,0.084099869,0.089800443,0.085808581,0.083899233
0.01649235,0.083899233,0.082785808,0.087583149,0.084928493,0.081270537
0.029559117,0.081270537,0.079938677,0.087361419,0.087788779,0.083680175
0.008944046,0.083680175,0.083880859,0.09113082,0.086028603,0.084994524
0.010941631,0.084994524,0.081909768,0.089578714,0.086468647,0.083242059
0.021597369,0.083242059,0.085413929,0.09135255,0.092409241,0.088061336
0.007551235,0.088061336,0.084318879,0.095343681,0.088888889,0.07864184
0.028455864,0.07864184,0.082347788,0.084922395,0.081628163,0.080175246
0.037175595,0.080175246,0.077091546,0.074279379,0.073047305,0.063964951
0.03913506,0.063964951,0.05957074,0.064079823,0.068426843,0.06746988
0.01500644,0.06746988,0.067455103,0.076718404,0.075687569,0.073603505
0.01650921,0.073603505,0.070521244,0.076940133,0.069306931,0.069003286
0.016226982,0.069003286,0.063950942,0.073170732,0.072387239,0.067907996
0.041868635,0.067907996,0.068550153,0.076718404,0.074807481,0.073603505
0.024297223,0.073603505,0.079281647,0.083813747,0.083168317,0.07973713
0.019476631,0.07973713,0.073806395,0.081152993,0.075027503,0.063964951
0.009334767,0.063964951,0.074025405,0.07405765,0.082068207,0.083023001
0.007658995,0.083023001,0.078405607,0.088248337,0.084048405,0.083242059
0.009667575,0.083242059,0.080376697,0.092017738,0.086248625,0.084775465
0.019969979,0.084775465,0.086727989,0.094678492,0.095489549,0.091566265
0.021532127,0.091566265,0.08891809,0.09556541,0.091309131,0.093318729
0.013205315,0.093318729,0.08935611,0.101330377,0.095709571,0.092442497
