2877.530029,2889.449951,2862.080078,3330320000,2901.61,2882.51001,2884.429932,2880.340088
2882.51001,2894.830078,2874.27002,3520500000,2884.429932,2873.899902,2880.340088,2785.679932
2873.899902,2874.02002,2784.860107,4501250000,2880.340088,2776.870117,2785.679932,2728.370117
2776.870117,2795.139893,2710.51001,4890630000,2785.679932,2770.540039,2728.370117,2767.129883
2770.540039,2775.77002,2729.439941,3966040000,2728.370117,2763.830078,2767.129883,2750.790039
2763.830078,2775.98999,2749.030029,3300140000,2767.129883,2767.050049,2750.790039,2809.919922
2767.050049,2813.459961,2766.909912,3428340000,2750.790039,2811.669922,2809.919922,2809.209961
2811.669922,2816.939941,2781.810059,3321710000,2809.919922,2802,2809.209961,2768.780029
2802,2806.040039,2755.179932,3616440000,2809.209961,2775.659912,2768.780029,2767.780029
2775.659912,2797.77002,2760.27002,3566490000,2768.780029,2773.939941,2767.780029,2755.879883
2773.939941,2778.939941,2749.219971,3307140000,2767.780029,2721.030029,2755.879883,2740.689941
2721.030029,2753.590088,2691.429932,4348580000,2755.879883,2737.870117,2740.689941,2656.100098
2737.870117,2742.590088,2651.889893,4709310000,2740.689941,2674.879883,2656.100098,2705.570068
2674.879883,2722.699951,2667.840088,4634770000,2656.100098,2667.860107,2705.570068,2658.689941
2667.860107,2692.379883,2628.159912,4803150000,2705.570068,2682.649902,2658.689941,2641.25
2682.649902,2706.850098,2603.540039,4673700000,2658.689941,2640.679932,2641.25,2682.629883
2640.679932,2685.429932,2635.340088,5106380000,2641.25,2705.600098,2682.629883,2711.73999
2705.600098,2736.689941,2705.600098,5112420000,2682.629883,2717.580078,2711.73999,2740.370117
2717.580078,2741.669922,2708.850098,4708420000,2711.73999,2745.449951,2740.370117,2723.060059
