0.1466321408624441,1.0,0.2095778040457658,0.594835536764239,0.6649658717451191,0.593353972627316,
0.14398025066746395,1.0,0.23258469567544662,0.593353972627316,0.6400001761073818,0.5116567488174862,
0.024634414657474017,0.9238874607035479,0.21733925106496865,0.5116567488174862,0.5612984135959802,0.6003574119978311,
0.16861206392317316,0.9787437430200422,0.227033922876196,0.6003574119978311,0.6022364805269061,0.4918197024676432,
0.037375454041496906,0.8686455104224988,0.22795459107433594,0.4918197024676432,0.5177190401891766,0.5478522123183442,
0.08441231249613707,0.936427571899962,0.23492026674398375,0.5478522123183442,0.5587018945919379,0.5305214742878601,
0.034189543845049984,0.8867392671155968,0.25247719517362893,0.5305214742878601,0.5409850400850781,0.5164621722438631,
0.02781772345215613,0.8595483687685024,0.26712491915159353,0.5164621722438631,0.5518113398129246,0.4776081202888525,
0.036208921782357746,0.7955972808450624,0.2580556237036376,0.4776081202888525,0.473826158953798,0.5492326772923872,
0.16510989759789002,0.9603648162553949,0.24080915315476056,0.5492326772923872,0.6237579972091364,0.5099692286868024,
0.05882394788455761,0.9478223594379667,0.22164016325802352,0.5099692286868024,0.5210747403978759,0.6151830891524832,
0.22244588614484184,0.9541403422965703,0.2366509802172313,0.6151830891524832,0.6398210306943131,0.5349686769231031,
0.067528811559797,0.9129718308819504,0.26923746013337196,0.5349686769231031,0.6033113574795913,0.5692219986645504,
0.10522311251392852,0.9955940142087764,0.2683453397863372,0.5692219986645504,0.6076501762521245,0.5245914498472206,
0.0203882580454216,0.8984215607722018,0.2589664785779602,0.5245914498472206,0.5536027939436117,0.45490779227204337,
0.00870486367523939,0.830826478798444,0.24094207908646875,0.45490779227204337,0.5064426912463414,0.6011250345520129,
0.21692433126428456,0.9970315160798879,0.2522586256886054,0.6011250345520129,0.6359737689665603,0.5386495044476909,
0.06115958195070157,0.9733840947421795,0.2705836697370475,0.5386495044476909,0.6237579927348635,0.5880879766909247,
0.16001348609146743,1.0,0.27573209625978545,0.5880879766909247,0.6412083192787099,0.49550052999223104,
0.04406351994526056,0.9076121826040876,0.478232709592524,0.49550052999223104,0.4982107270773569,0.5191719314449823,
0.020810800017791467,0.9119176705023059,0.2788081272163615,0.5191719314449823,0.5646530265563623,0.5001025076493212,
0.023359005771002767,0.9229291261228069,0.2710707674465285,0.5001025076493212,0.543668946113338,0.47546003787310126,
0.15045575550212667,0.8688371715942691,0.28027209670584563,0.47546003787310126,0.5411630937755566,0.5437632304742356,
0.1653224692849574,0.9772150970180925,0.2510310680910855,0.5437632304742356,0.5577635634999393,0.5519424364935064,
0.1114886470632887,0.9757775951469809,0.2841688783816937,0.5519424364935064,0.6377630396520669,0.5230574624073308,
0.11435571034710101,0.9197689714569612,0.27809264669803957,0.5230574624073308,0.553870422577761,0.5298562034525587,
0.08090755538705552,0.957587993507053,0.2814550482860138,0.5298562034525587,0.6003128474258932,0.5001536835087613,
0.08675054796404583,0.9011025481476769,0.29901465307670005,0.5001536835087613,0.5097994921261767,0.44105318344086,
0.004564992906720645,0.6607927944360644,0.2899284073421505,0.44105318344086,0.48979852577271354,0.44498989026264857,
0.07538601112446462,0.6816657194985185,0.27495149095613,0.44498989026264857,0.45310970714492294,0.5670239878328858,
0.12656533113142193,0.8520827357784017,0.27507103508263264,0.5670239878328858,0.5872931114662501,0.5206547481379056,
