994.799988,1014.419983,987.799988,791200000,994.799988,1005.530029,1005.530029,1047.48999
1005.530029,1053.089966,1000.119995,937600000,1005.530029,1047.48999,1047.48999,1056.420044
1047.48999,1062.650024,1047.48999,1042200000,1047.48999,1056.420044,1056.420044,1062.390015
1056.420044,1065.209961,1054.22998,738600000,1056.420044,1062.390015,1062.390015,1063.930054
1062.390015,1084.060059,1060.609985,958200000,1062.390015,1063.930054,1063.930054,1069.920044
1063.930054,1073.609985,1058.079956,745100000,1063.930054,1069.920044,1069.920044,1078.47998
1069.920044,1080.430054,1061.469971,754900000,1069.920044,1078.47998,1078.47998,1070.670044
1078.47998,1078.47998,1067.430054,637640000,1078.47998,1070.670044,1070.670044,1072.319946
1070.670044,1081.22998,1068.170044,609910000,1070.670044,1072.319946,1072.319946,1065.339966
1072.319946,1087.079956,1063.060059,764500000,1072.319946,1065.339966,1065.339966,1068.089966
1065.339966,1072.790039,1059.650024,677500000,1065.339966,1068.089966,1068.089966,1085.930054
1068.089966,1086.109985,1065.949951,699400000,1068.089966,1085.930054,1085.930054,1098.670044
1085.930054,1103.780029,1085.930054,785000000,1085.930054,1098.670044,1098.670044,1111.599976
1098.670044,1114.439941,1098.670044,753800000,1098.670044,1111.599976,1111.599976,1110.839966
1111.599976,1115.02002,1106.420044,704300000,1111.599976,1110.839966,1110.839966,1118.670044
1110.839966,1127.180054,1110.589966,861100000,1110.839966,1118.670044,1118.670044,1133.849976
1118.670044,1133.880005,1109.550049,770200000,1118.670044,1133.849976,1133.849976,1141.01001
1133.849976,1141.300049,1131.180054,683100000,1133.849976,1141.01001,1141.01001,1130.199951
1141.01001,1141.01001,1123.170044,592990000,1141.01001,1130.199951,1130.199951,1128.26001
1130.199951,1135.369995,1122.800049,671300000,1130.199951,1128.26001,1128.26001,1120.969971
1128.26001,1136.25,1117.400024,715700000,1128.26001,1120.969971,1120.969971,1117.689941
1120.969971,1126.569946,1115.550049,662300000,1120.969971,1117.689941,1117.689941,1125.719971
1117.689941,1126.339966,1116.76001,602270000,1117.689941,1125.719971,1125.719971,1135.869995
1125.719971,1138.719971,1125.719971,615580000,1125.719971,1135.869995,1135.869995,1139.319946
1135.869995,1151.709961,1129.670044,705200000,1135.869995,1139.319946,1139.319946,1144.47998
1139.319946,1144.52002,1133.069946,652510000,1139.319946,1144.47998,1144.47998,1152.609985
1144.47998,1155.099976,1144.420044,671000000,1144.47998,1152.609985,1152.609985,1163.550049
1152.609985,1163.550049,1152.609985,721200000,1152.609985,1163.550049,1163.550049,1188.209961
1163.550049,1188.209961,1163.550049,774100000,1163.550049,1188.209961,1188.209961,1182.98999
1188.209961,1191.300049,1181.810059,766200000,1188.209961,1182.98999,1182.98999,1186.869995
1182.98999,1187.160034,1179.369995,583580000,1182.98999,1186.869995,1186.869995,1192.329956
1186.869995,1192.969971,1186.829956,256950000,1186.869995,1192.329956,1192.329956,1163.630005
1192.329956,1192.719971,1163.630005,687900000,1192.329956,1163.630005,1163.630005,1175.280029
1163.630005,1175.890015,1150.310059,789200000,1163.630005,1175.280029,1175.280029,1171.25
1175.280029,1175.280029,1157.76001,727400000,1175.280029,1171.25,1171.25,1150.140015
1171.25,1176.98999,1149.609985,799100000,1171.25,1150.140015,1150.140015,1176.73999
1150.140015,1176.73999,1150.140015,709700000,1150.140015,1176.73999,1176.73999,1187.699951
1176.73999,1188.959961,1176.709961,671200000,1176.73999,1187.699951,1187.699951,1181.380005
1187.699951,1193.530029,1172.780029,727700000,1187.699951,1181.380005,1181.380005,1183.48999
1181.380005,1185.219971,1175.890015,694200000,1181.380005,1183.48999,1183.48999,1165.02002
1183.48999,1183.77002,1163.75,748600000,1183.48999,1165.02002,1165.02002,1166.459961
1165.02002,1167.890015,1153.189941,688900000,1165.02002,1166.459961,1166.459961,1141.199951
1166.459961,1166.459961,1136.890015,741800000,1166.459961,1141.199951,1141.199951,1162.829956
1141.199951,1162.829956,1141.199951,777900000,1141.199951,1162.829956,1162.829956,1161.939941
1162.829956,1166.290039,1154.689941,725500000,1162.829956,1161.939941,1161.939941,1179.97998
1161.939941,1180.030029,1161.939941,739400000,1161.939941,1179.97998,1179.97998,1188.030029
1179.97998,1188.890015,1178.27002,839600000,1179.97998,1188.030029,1188.030029,1202.839966
1188.030029,1210.880005,1188.030029,744800000,1188.030029,1202.839966,1202.839966,1203.569946
1202.839966,1209.219971,1192.719971,680500000,1202.839966,1203.569946,1203.569946,1228.540039
1203.569946,1229.890015,1203.569946,697500000,1203.569946,1228.540039,1228.540039,1226.27002
1228.540039,1229.719971,1224.849976,246980000,1228.540039,1226.27002,1226.27002,1225.48999
1226.27002,1231.52002,1221.170044,531560000,1226.27002,1225.48999,1225.48999,1241.810059
1225.48999,1241.859985,1220.780029,586490000,1225.48999,1241.810059,1241.810059,1231.930054
1241.810059,1244.930054,1231.199951,594220000,1241.810059,1231.930054,1231.930054,1229.22998
1231.930054,1237.180054,1224.959961,719200000,1231.930054,1229.22998,1229.22998,1228.099976
1229.22998,1248.810059,1219.099976,877000000,1229.22998,1228.099976,1228.099976,1244.780029
1228.099976,1246.109985,1228.099976,775000000,1228.099976,1244.780029,1244.780029,1272.339966
1244.780029,1272.5,1244.780029,986900000,1244.780029,1272.339966,1272.339966,1269.72998
1272.339966,1272.339966,1257.680054,863000000,1272.339966,1269.72998,1269.72998,1275.089966
1269.72998,1278.23999,1261.819946,937800000,1269.72998,1275.089966,1275.089966,1263.880005
1275.089966,1276.219971,1253.339966,818000000,1275.089966,1263.880005,1263.880005,1239.51001
1263.880005,1264.449951,1238.290039,800200000,1263.880005,1239.51001,1239.51001,1234.400024
1239.51001,1247.75,1205.459961,931500000,1239.51001,1234.400024,1234.400024,1212.189941
1234.400024,1236.810059,1209.540039,797200000,1234.400024,1212.189941,1212.189941,1243.26001
1212.189941,1243.26001,1212.189941,798100000,1212.189941,1243.26001,1243.26001,1252
1243.26001,1253.27002,1234.910034,785500000,1243.26001,1252,1252,1256.619995
1252,1274.069946,1251.540039,905700000,1252,1256.619995,1256.619995,1235.160034
1256.619995,1256.939941,1232.189941,871800000,1256.619995,1235.160034,1235.160034,1225.189941
1235.160034,1236.410034,1217.969971,785900000,1235.160034,1225.189941,1225.189941,1233.97998
1225.189941,1233.97998,1219.459961,723900000,1225.189941,1233.97998,1233.97998,1252.310059
1233.97998,1253.25,1233.97998,896400000,1233.97998,1252.310059,1252.310059,1243.170044
1252.310059,1262.609985,1242.819946,893800000,1252.310059,1243.170044,1243.170044,1265.369995
1243.170044,1266.400024,1243.170044,848800000,1243.170044,1265.369995,1265.369995,1279.640015
1265.369995,1280.369995,1255.180054,917000000,1265.369995,1279.640015,1279.640015,1273
1279.640015,1283.75,1271.310059,799400000,1279.640015,1273,1273,1261.98999
1273,1273.48999,1247.560059,845500000,1273,1261.98999,1261.98999,1272.069946
1261.98999,1276.040039,1255.27002,876500000,1261.98999,1272.069946,1272.069946,1248.48999
1272.069946,1272.22998,1248.359985,854400000,1272.069946,1248.48999,1248.48999,1239.400024
1248.48999,1251.859985,1232.280029,872000000,1248.48999,1239.400024,1239.400024,1243.77002
1239.400024,1246.930054,1231.97998,705400000,1239.400024,1243.77002,1243.77002,1216.140015
1243.77002,1243.969971,1215.630005,736000000,1243.77002,1216.140015,1216.140015,1223.550049
1216.140015,1226.780029,1211.890015,721400000,1216.140015,1223.550049,1223.550049,1254.040039
1223.550049,1254.050049,1223.189941,815800000,1223.550049,1254.040039,1254.040039,1230.130005
1254.040039,1254.040039,1225.530029,691500000,1254.040039,1230.130005,1230.130005,1241.869995
1230.130005,1252.170044,1230.130005,653760000,1230.130005,1241.869995,1241.869995,1224.030029
1241.869995,1249.310059,1220.920044,735100000,1241.869995,1224.030029,1224.030029,1237.280029
1224.030029,1239.130005,1220.699951,742400000,1224.030029,1237.280029,1237.280029,1239.219971
1237.280029,1247.910034,1232.030029,700000000,1237.280029,1239.219971,1239.219971,1272.140015
1239.219971,1272.219971,1239.219971,718500000,1239.219971,1272.140015,1272.140015,1271.180054
1272.140015,1280.380005,1263.359985,781100000,1272.140015,1271.180054,1271.180054,1253.410034
1271.180054,1283.839966,1251.939941,782000000,1271.180054,1253.410034,1253.410034,1245.02002
1253.410034,1253.410034,1225.01001,740500000,1253.410034,1245.02002,1245.02002,1238.329956
1245.02002,1246.72998,1226.23999,784600000,1245.02002,1238.329956,1238.329956,1236.160034
1238.329956,1238.699951,1221.880005,699500000,1238.329956,1236.160034,1236.160034,1225.5
1236.160034,1248.310059,1221.869995,753600000,1236.160034,1225.5,1225.5,1227.699951
1225.5,1231.630005,1216.030029,751700000,1225.5,1227.699951,1227.699951,1246.640015
1227.699951,1247.73999,1227.699951,770900000,1227.699951,1246.640015,1246.640015,1275.469971
1246.640015,1275.72998,1246.640015,834900000,1246.640015,1275.469971,1275.469971,1282.72998
1275.469971,1282.73999,1271.579956,714600000,1275.469971,1282.72998,1282.72998,1279.839966
1282.72998,1293.73999,1275.109985,803700000,1282.72998,1279.839966,1279.839966,1286.839966
1279.839966,1287.02002,1275.160034,841900000,1279.839966,1286.839966,1286.839966,1297.680054
1286.839966,1306.430054,1286.839966,904800000,1286.839966,1297.680054,1297.680054,1294.589966
1297.680054,1304.420044,1289.170044,825800000,1297.680054,1294.589966,1294.589966,1307.26001
1294.589966,1307.469971,1291.030029,727200000,1294.589966,1307.26001,1307.26001,1306.380005
1307.26001,1311.109985,1302.290039,751900000,1307.26001,1306.380005,1306.380005,1297.819946
1306.380005,1306.550049,1292.630005,752300000,1306.380005,1297.819946,1297.819946,1316.550049
1297.819946,1317.619995,1294.75,831000000,1297.819946,1316.550049,1316.550049,1299.290039
1316.550049,1323.819946,1298.920044,914700000,1316.550049,1299.290039,1299.290039,1297.01001
1299.290039,1303.839966,1294.26001,658200000,1299.290039,1297.01001,1297.01001,1262.140015
1297.01001,1297.01001,1257.459961,811300000,1297.01001,1262.140015,1262.140015,1268.589966
1262.140015,1269.02002,1256.430054,761900000,1262.140015,1268.589966,1268.589966,1289.98999
1268.589966,1289.98999,1268.589966,784200000,1268.589966,1289.98999,1289.98999,1282.800049
1289.98999,1289.98999,1277.25,707200000,1289.98999,1282.800049,1282.800049,1310.170044
1282.800049,1311.76001,1282.800049,747900000,1282.800049,1310.170044,1310.170044,1300.75
1310.170044,1310.170044,1295.469971,729000000,1310.170044,1300.75,1300.75,1286.369995
1300.75,1313.599976,1285.869995,924300000,1300.75,1286.369995,1286.369995,1293.719971
1286.369995,1294.540039,1282.560059,703000000,1286.369995,1293.719971,1293.719971,1321.119995
